"","depth_mm","Ti"
"X4620",469.4,16.1228070175439
"X4621",469.5,15.7861271676301
"X4622",469.6,14.5
"X4623",469.7,14.6440677966102
"X4624",469.8,15.5530726256983
"X4625",469.9,15.7865168539326
"X4626",470,16.8953488372093
"X4627",470.1,17.7237569060773
"X4628",470.2,17.3666666666667
"X4629",470.3,18.271186440678
"X4630",470.4,17.707182320442
"X4631",470.5,19.5935828877005
"X4632",470.6,18.4095744680851
"X4633",470.7,20.1957671957672
"X4634",470.8,23.015625
"X4635",470.9,20.8144329896907
"X4636",471,23.6820512820513
"X4637",471.1,23.0459183673469
"X4638",471.2,23.6307692307692
"X4639",471.3,23.0564102564103
"X4640",471.4,21.7626262626263
"X4641",471.5,23.1060606060606
"X4642",471.6,23.3080808080808
"X4643",471.7,22.7106598984772
"X4644",471.8,25.6363636363636
"X4645",471.9,23.5482233502538
"X4646",472,26.0606060606061
"X4647",472.1,24.9040404040404
"X4648",472.2,23.9191919191919
"X4649",472.3,23.1116751269036
"X4650",472.4,23.6565656565657
"X4651",472.5,24.3838383838384
"X4652",472.6,22.7157360406091
"X4653",472.7,23.0510204081633
"X4654",472.8,22.2
"X4655",472.9,23.6060606060606
"X4656",473,21.7929292929293
"X4657",473.1,21.969696969697
"X4658",473.2,23.4545454545455
"X4659",473.3,23.2994923857868
"X4660",473.4,22.8131313131313
"X4661",473.5,24.5634517766497
"X4662",473.6,23.1827411167513
"X4663",473.7,24.2335025380711
"X4664",473.8,23.4467005076142
"X4665",473.9,22.7525252525253
"X4666",474,22.8020304568528
"X4667",474.1,22.5707070707071
"X4668",474.2,22.1111111111111
"X4669",474.3,23.5786802030457
"X4670",474.4,24.0765306122449
"X4671",474.5,23.4090909090909
"X4672",474.6,24.5736040609137
"X4673",474.7,23.4545454545455
"X4674",474.8,22.5353535353535
"X4675",474.9,24.4242424242424
"X4676",475,23.1363636363636
"X4677",475.1,25.258883248731
"X4678",475.2,21.9393939393939
"X4679",475.3,25.2727272727273
"X4680",475.4,23.2525252525253
"X4681",475.5,25.1616161616162
"X4682",475.6,22.6192893401015
"X4683",475.7,23.0606060606061
"X4684",475.8,21.8484848484848
"X4685",475.9,22.8274111675127
"X4686",476,21.3383838383838
"X4687",476.1,20.2828282828283
"X4688",476.2,21.4292929292929
"X4689",476.3,21.8131313131313
"X4690",476.4,21.4795918367347
"X4691",476.5,21.7106598984772
"X4692",476.6,21.015306122449
"X4693",476.7,19.7005076142132
"X4694",476.8,19.8666666666667
"X4695",476.9,19.8071065989848
"X4696",477,18.2461538461538
"X4697",477.1,18.9278350515464
"X4698",477.2,18.4093264248705
"X4699",477.3,17.3
"X4700",477.4,17.2356020942408
"X4701",477.5,17.9016393442623
"X4702",477.6,17.6666666666667
"X4703",477.7,14.171270718232
"X4704",477.8,16.0223463687151
"X4705",477.9,14.2222222222222
"X4706",478,14.7734806629834
"X4707",478.1,13.9135135135135
"X4708",478.2,13.2241379310345
"X4709",478.3,13.4913294797688
"X4710",478.4,13.8647058823529
"X4711",478.5,13.2342857142857
"X4712",478.6,11.7456647398844
"X4713",478.7,11.5838150289017
"X4714",478.8,12.3235294117647
"X4715",478.9,11.0406976744186
"X4716",479,11.0977011494253
"X4717",479.1,9.29447852760736
"X4718",479.2,7.7375
"X4719",479.3,8.45
"X4720",479.4,8.57615894039735
"X4721",479.5,7.93125
"X4722",479.6,7.44654088050314
"X4723",479.7,7.49079754601227
"X4724",479.8,7.68518518518519
"X4725",479.9,8.12820512820513
"X4726",480,7.98726114649681
"X4727",480.1,8.23926380368098
"X4728",480.2,6.96732026143791
"X4729",480.3,7.225
"X4730",480.4,5.60130718954248
"X4731",480.5,6.58333333333333
"X4732",480.6,6.40789473684211
"X4733",480.7,6.49019607843137
"X4734",480.8,7.01307189542484
"X4735",480.9,6.75776397515528
"X4736",481,7.13291139240506
"X4737",481.1,6.82278481012658
"X4738",481.2,7.42236024844721
"X4739",481.3,5.61935483870968
"X4740",481.4,5.81176470588235
"X4741",481.5,6.47972972972973
"X4742",481.6,6.37037037037037
"X4743",481.7,7.05590062111801
"X4744",481.8,8.10126582278481
"X4745",481.9,7.625
"X4746",482,7.6094674556213
"X4747",482.1,7.37931034482759
"X4748",482.2,7.18292682926829
"X4749",482.3,9.30722891566265
"X4750",482.4,7.05421686746988
"X4751",482.5,8.81927710843373
"X4752",482.6,9.58720930232558
"X4753",482.7,9.78205128205128
"X4754",482.8,8.19642857142857
"X4755",482.9,8.39520958083832
"X4756",483,8.41358024691358
"X4757",483.1,7.99404761904762
"X4758",483.2,7.5030303030303
"X4759",483.3,8.47058823529412
"X4760",483.4,9.36158192090396
"X4761",483.5,8.32960893854749
"X4762",483.6,9.66265060240964
"X4763",483.7,7.74269005847953
"X4764",483.8,7.58860759493671
"X4765",483.9,9.32530120481928
"X4766",484,9.90683229813665
"X4767",484.1,9.77058823529412
"X4768",484.2,10.60625
"X4769",484.3,9.72727272727273
"X4770",484.4,9.64880952380952
"X4771",484.5,10.3170731707317
"X4772",484.6,9.20238095238095
"X4773",484.7,10.3801169590643
"X4774",484.8,9.64102564102564
"X4775",484.9,9.40268456375839
"X4776",485,9.42405063291139
"X4777",485.1,9.60119047619048
"X4778",485.2,9.96296296296296
"X4779",485.3,9.82802547770701
"X4780",485.4,8.99390243902439
"X4781",485.5,9.44910179640719
"X4782",485.6,8.77439024390244
"X4783",485.7,8.67836257309941
"X4784",485.8,9.13095238095238
"X4785",485.9,9.22360248447205
"X4786",486,9.41317365269461
"X4787",486.1,8.13836477987421
"X4788",486.2,8.55625
"X4789",486.3,8.04705882352941
"X4790",486.4,6.37341772151899
"X4791",486.5,7.67901234567901
"X4792",486.6,7.20408163265306
"X4793",486.7,6.71710526315789
"X4794",486.8,7.71710526315789
"X4795",486.9,7.37179487179487
"X4796",487,7.96296296296296
"X4797",487.1,6.73248407643312
"X4798",487.2,8.77018633540373
"X4799",487.3,8.29012345679012
"X4800",487.4,6.68862275449102
"X4801",487.5,8.50649350649351
"X4802",487.6,7.58682634730539
"X4803",487.7,7.91025641025641
"X4804",487.8,8.30573248407643
"X4805",487.9,7.03333333333333
"X4806",488,7.00671140939597
"X4807",488.1,8.03870967741936
"X4808",488.2,7.59627329192547
"X4809",488.3,6.86708860759494
"X4810",488.4,7.59146341463415
"X4811",488.5,6.84567901234568
"X4812",488.6,6.80745341614907
"X4813",488.7,7.0062893081761
"X4814",488.8,6.75324675324675
"X4815",488.9,7.46820809248555
"X4816",489,7.13375796178344
"X4817",489.1,6.2289156626506
"X4818",489.2,5.43243243243243
"X4819",489.3,6.25157232704403
"X4820",489.4,7.12121212121212
"X4821",489.5,8.76774193548387
"X4822",489.6,6.9875
"X4823",489.7,8.43396226415094
"X4824",489.8,8.57142857142857
"X4825",489.9,8.06060606060606
"X4826",490,8.20529801324503
"X4827",490.1,8.47204968944099
"X4828",490.2,8.18518518518519
"X4829",490.3,7.56774193548387
"X4830",490.4,7.7953216374269
"X4831",490.5,9.38607594936709
"X4832",490.6,8.11042944785276
"X4833",490.7,7.93506493506494
"X4834",490.8,7.76646706586826
"X4835",490.9,9.23668639053254
"X4836",491,7.90532544378698
"X4837",491.1,8.87341772151899
"X4838",491.2,8.44512195121951
"X4839",491.3,7.38888888888889
"X4840",491.4,6.76363636363636
"X4841",491.5,7.69005847953216
"X4842",491.6,9.23353293413174
"X4843",491.7,7.63583815028902
"X4844",491.8,7.9766081871345
"X4845",491.9,9.17901234567901
"X4846",492,8.41818181818182
"X4847",492.1,8.61077844311377
"X4848",492.2,8.33532934131737
"X4849",492.3,8.29878048780488
"X4850",492.4,8.48795180722892
"X4851",492.5,8.47590361445783
"X4852",492.6,8.78212290502793
"X4853",492.7,9.36046511627907
"X4854",492.8,9.23529411764706
"X4855",492.9,10.3895348837209
"X4856",493,10.3488372093023
"X4857",493.1,8.41436464088398
"X4858",493.2,7.60115606936416
"X4859",493.3,8.22826086956522
"X4860",493.4,9.01675977653631
"X4861",493.5,9.96610169491525
"X4862",493.6,8.66486486486487
"X4863",493.7,8.67222222222222
"X4864",493.8,8.82872928176796
"X4865",493.9,8.36516853932584
"X4866",494,8.93820224719101
"X4867",494.1,9.12
"X4868",494.2,8.18285714285714
"X4869",494.3,8.70348837209302
"X4870",494.4,8.66666666666667
"X4871",494.5,8.65745856353591
"X4872",494.6,8.89130434782609
"X4873",494.7,9.66486486486487
"X4874",494.8,8.40641711229947
"X4875",494.9,9.79213483146067
"X4876",495,9.41618497109827
"X4877",495.1,8.99473684210526
"X4878",495.2,11.3879781420765
"X4879",495.3,8.97282608695652
"X4880",495.4,8.69398907103825
"X4881",495.5,9.25139664804469
"X4882",495.6,8.7554347826087
"X4883",495.7,9.5578947368421
"X4884",495.8,9.41988950276243
"X4885",495.9,9.78306878306878
"X4886",496,8.55135135135135
"X4887",496.1,9.27272727272727
"X4888",496.2,9.23497267759563
"X4889",496.3,9.07734806629834
"X4890",496.4,9.67021276595745
"X4891",496.5,9.96174863387978
"X4892",496.6,9.83422459893048
"X4893",496.7,10.0918918918919
"X4894",496.8,10.2299465240642
"X4895",496.9,10.5645161290323
"X4896",497,9.96808510638298
"X4897",497.1,9.44864864864865
"X4898",497.2,9.71351351351351
"X4899",497.3,10.4224598930481
"X4900",497.4,9.70430107526882
"X4901",497.5,9.79347826086956
"X4902",497.6,8.95580110497237
"X4903",497.7,8.85340314136126
"X4904",497.8,9.11170212765957
"X4905",497.9,9.57608695652174
"X4906",498,8.70744680851064
"X4907",498.1,9.37297297297297
"X4908",498.2,8.38983050847458
"X4909",498.3,9.13142857142857
"X4910",498.4,10.0582010582011
"X4911",498.5,8.87165775401069
"X4912",498.6,9.16763005780347
"X4913",498.7,8.88648648648649
"X4914",498.8,9.05586592178771
"X4915",498.9,8.97802197802198
"X4916",499,9.01587301587302
"X4917",499.1,10.0855614973262
"X4918",499.2,9.68617021276596
"X4919",499.3,9.88172043010753
"X4920",499.4,10.4598930481283
"X4921",499.5,10.627027027027
"X4922",499.6,10.2352941176471
"X4923",499.7,11.45
"X4924",499.8,11.3315217391304
"X4925",499.9,11.421875
"X4926",500,11.3118279569892
"X4927",500.1,10.5478723404255
"X4928",500.2,11.3246073298429
"X4929",500.3,10.8783068783069
"X4930",500.4,12.2311827956989
"X4931",500.5,12.2065217391304
"X4932",500.6,11.6304347826087
"X4933",500.7,12.4413407821229
"X4934",500.8,11.9734042553191
"X4935",500.9,11.1675675675676
"X4936",501,12.6560846560847
"X4937",501.1,12.9891891891892
"X4938",501.2,13.3010752688172
"X4939",501.3,13.7905759162304
"X4940",501.4,13.4315789473684
"X4941",501.5,13.5661375661376
"X4942",501.6,14.6666666666667
"X4943",501.7,13.281914893617
"X4944",501.8,13.6684210526316
"X4945",501.9,14.1047120418848
"X4946",502,13.2578947368421
"X4947",502.1,12.5215053763441
"X4948",502.2,12.4789473684211
"X4949",502.3,13.3121693121693
"X4950",502.4,13.6984126984127
"X4951",502.5,12.8697916666667
"X4952",502.6,13.7225130890052
"X4953",502.7,14.1413612565445
"X4954",502.8,13.6719576719577
"X4955",502.9,14.7566137566138
"X4956",503,16.0947368421053
"X4957",503.1,14.8465608465608
"X4958",503.2,15.3280423280423
"X4959",503.3,13.9947368421053
"X4960",503.4,14.4216216216216
"X4961",503.5,15.2216494845361
"X4962",503.6,15.2931937172775
"X4963",503.7,15.3736842105263
"X4964",503.8,14.8
"X4965",503.9,14.1846153846154
"X4966",504,15.6839378238342
"X4967",504.1,15.869109947644
"X4968",504.2,13.2670157068063
"X4969",504.3,14.0372340425532
"X4970",504.4,12.3246073298429
"X4971",504.5,11.6894736842105
"X4972",504.6,10.7105263157895
"X4973",504.7,13.1329787234043
"X4974",504.8,13.1620111731844
"X4975",504.9,12.0588235294118
"X4976",505,11.6440677966102
"X4977",505.1,11.9230769230769
"X4978",505.2,11.032967032967
"X4979",505.3,11.3626373626374
"X4980",505.4,12.1828571428571
"X4981",505.5,12.3956043956044
"X4982",505.6,11.3186813186813
"X4983",505.7,10.3440860215054
"X4984",505.8,9.04918032786885
"X4985",505.9,9.7554347826087
"X4986",506,11.0397727272727
"X4987",506.1,10.1358695652174
"X4988",506.2,8.97311827956989
"X4989",506.3,10.0338983050847
"X4990",506.4,9.88888888888889
"X4991",506.5,8.82485875706215
"X4992",506.6,9.56571428571429
"X4993",506.7,9.17919075144509
"X4994",506.8,9.21052631578947
"X4995",506.9,10.1588235294118
"X4996",507,9.70114942528736
"X4997",507.1,8.64772727272727
"X4998",507.2,9.01714285714286
"X4999",507.3,9.18965517241379
"X5000",507.4,9.81547619047619
"X5001",507.5,8.54787234042553
"X5002",507.6,8.23636363636364
"X5003",507.7,8.91715976331361
"X5004",507.8,8.12921348314607
"X5005",507.9,7.79213483146067
"X5006",508,8.08227848101266
"X5007",508.1,8.38150289017341
"X5008",508.2,7.92215568862275
"X5009",508.3,8.02185792349727
"X5010",508.4,8.86144578313253
"X5011",508.5,7.67613636363636
"X5012",508.6,8.09554140127389
"X5013",508.7,7.18787878787879
"X5014",508.8,8.9
"X5015",508.9,8.48314606741573
"X5016",509,7.60693641618497
"X5017",509.1,7.74698795180723
"X5018",509.2,7.36516853932584
"X5019",509.3,7.38650306748466
"X5020",509.4,7.42424242424242
"X5021",509.5,7.08670520231214
"X5022",509.6,7.67261904761905
"X5023",509.7,7.85987261146497
"X5024",509.8,6.74853801169591
"X5025",509.9,7.70807453416149
"X5026",510,7.33333333333333
"X5027",510.1,7.84137931034483
"X5028",510.2,7.42236024844721
"X5029",510.3,6.98630136986301
"X5030",510.4,7.775
"X5031",510.5,7.53896103896104
"X5032",510.6,7.99382716049383
"X5033",510.7,8.59638554216867
"X5034",510.8,7.29487179487179
"X5035",510.9,6.66666666666667
"X5036",511,7.2360248447205
"X5037",511.1,6.99390243902439
"X5038",511.2,7.66013071895425
"X5039",511.3,7.06707317073171
"X5040",511.4,7.43023255813953
"X5041",511.5,7.81699346405229
"X5042",511.6,6.95757575757576
"X5043",511.7,8.2484076433121
"X5044",511.8,6.9559748427673
"X5045",511.9,6.65853658536585
"X5046",512,7.77914110429448
"X5047",512.1,8.65384615384615
"X5048",512.2,8.24539877300614
"X5049",512.3,9.00641025641026
"X5050",512.4,8.28758169934641
"X5051",512.5,9.38562091503268
"X5052",512.6,6.82317073170732
"X5053",512.7,7.62111801242236
"X5054",512.8,6.22077922077922
"X5055",512.9,7.45911949685535
"X5056",513,6.76623376623377
"X5057",513.1,7.72185430463576
"X5058",513.2,6.83536585365854
"X5059",513.3,9.09433962264151
"X5060",513.4,8.08823529411765
"X5061",513.5,9.76129032258065
"X5062",513.6,8.26993865030675
"X5063",513.7,8.29113924050633
"X5064",513.8,7.96732026143791
"X5065",513.9,7.50306748466258
"X5066",514,8.30322580645161
"X5067",514.1,7.84472049689441
"X5068",514.2,7.93167701863354
"X5069",514.3,8.20754716981132
"X5070",514.4,8.4125
"X5071",514.5,9.00649350649351
"X5072",514.6,8.11464968152866
"X5073",514.7,8.06918238993711
"X5074",514.8,9.56603773584906
"X5075",514.9,9.60897435897436
"X5076",515,8.52597402597403
"X5077",515.1,9.29139072847682
"X5078",515.2,8.69127516778524
"X5079",515.3,8.93125
"X5080",515.4,7.76129032258065
"X5081",515.5,7.44871794871795
"X5082",515.6,7.47435897435897
"X5083",515.7,9.16233766233766
"X5084",515.8,9.2828947368421
"X5085",515.9,8.20754716981132
"X5086",516,7.23566878980892
"X5087",516.1,7.61212121212121
"X5088",516.2,8.33333333333333
"X5089",516.3,7.69135802469136
"X5090",516.4,7.9
"X5091",516.5,8.12121212121212
"X5092",516.6,7.22151898734177
"X5093",516.7,7.25153374233129
"X5094",516.8,6.97452229299363
"X5095",516.9,7.63398692810458
"X5096",517,8.76729559748428
"X5097",517.1,8.98148148148148
"X5098",517.2,8.95625
"X5099",517.3,9.18452380952381
"X5100",517.4,7.89285714285714
"X5101",517.5,8.45783132530121
"X5102",517.6,9.74233128834356
"X5103",517.7,8.32335329341317
"X5104",517.8,8.96407185628743
"X5105",517.9,8.12269938650307
"X5106",518,8.02976190476191
"X5107",518.1,7.59171597633136
"X5108",518.2,7.7710843373494
"X5109",518.3,8.78205128205128
"X5110",518.4,9.58441558441558
"X5111",518.5,8.74213836477987
"X5112",518.6,7.9079754601227
"X5113",518.7,8.57738095238095
"X5114",518.8,8.17058823529412
"X5115",518.9,8.35403726708075
"X5116",519,8.06211180124224
"X5117",519.1,7.67924528301887
"X5118",519.2,8.06547619047619
"X5119",519.3,9.27380952380952
"X5120",519.4,9.51724137931035
"X5121",519.5,9.85635359116022
"X5122",519.6,10.6645962732919
"X5123",519.7,7.87234042553191
"X5124",519.8,7.60416666666667
"X5125",519.9,7.77906976744186
"X5126",520,8.71764705882353
"X5127",520.1,10.3820224719101
"X5128",520.2,10.2840909090909
"X5129",520.3,11.6292134831461
"X5130",520.4,8.35164835164835
"X5131",520.5,11.3863636363636
"X5132",520.6,9.41304347826087
"X5133",520.7,8.92222222222222
"X5134",520.8,9.33333333333333
"X5135",520.9,9.98924731182796
"X5136",521,10.2777777777778
"X5137",521.1,8.48387096774194
"X5138",521.2,8.40449438202247
"X5139",521.3,8.76344086021505
"X5140",521.4,8.97777777777778
"X5141",521.5,9.45833333333333
"X5142",521.6,9.09473684210526
"X5143",521.7,11.1
"X5144",521.8,10.0795454545455
"X5145",521.9,9.75555555555556
"X5146",522,8.96739130434783
"X5147",522.1,9.6304347826087
"X5148",522.2,9.43956043956044
"X5149",522.3,8.58620689655172
"X5150",522.4,9.6
"X5151",522.5,8.48421052631579
"X5152",522.6,8.46153846153846
"X5153",522.7,10.1770833333333
"X5154",522.8,9.64444444444444
"X5155",522.9,9.63440860215054
"X5156",523,9.5
"X5157",523.1,8.86516853932584
"X5158",523.2,9.65168539325843
"X5159",523.3,8.48351648351648
"X5160",523.4,9.0531914893617
"X5161",523.5,13.5555555555556
"X5162",523.6,10.9230769230769
"X5163",523.7,9.17582417582418
"X5164",523.8,8.56435643564356
"X5165",523.9,8.75268817204301
"X5166",524,9.88505747126437
"X5167",524.1,8.9010989010989
"X5168",524.2,9.68085106382979
"X5169",524.3,11.1538461538462
"X5170",524.4,10
"X5171",524.5,11.3085106382979
"X5172",524.6,11.5730337078652
"X5173",524.7,11.1485148514851
"X5174",524.8,12.0416666666667
"X5175",524.9,9.97872340425532
"X5176",525,9.48936170212766
"X5177",525.1,10.2783505154639
"X5178",525.2,10.8450704225352
"X5179",525.3,10.8723404255319
"X5180",525.4,11.5342465753425
"X5181",525.5,12.0211267605634
"X5182",525.6,11.4855072463768
"X5183",525.7,11.4013605442177
"X5184",525.8,14.4206896551724
"X5185",525.9,12.6993006993007
"X5186",526,11.4109589041096
"X5187",526.1,11.4233576642336
"X5188",526.2,12.0709219858156
"X5189",526.3,10.7919463087248
"X5190",526.4,10.8561643835616
"X5191",526.5,11.2965517241379
"X5192",526.6,10.3829787234043
"X5193",526.7,9.9568345323741
"X5194",526.8,9.96376811594203
"X5195",526.9,9.83108108108108
"X5196",527,10.4931506849315
"X5197",527.1,11.6811594202899
"X5198",527.2,9.35172413793103
"X5199",527.3,9.61428571428571
"X5200",527.4,9.48965517241379
"X5201",527.5,8.75886524822695
"X5202",527.6,8.32624113475177
"X5203",527.7,7.89928057553957
"X5204",527.8,7.9568345323741
"X5205",527.9,8.66666666666667
"X5206",528,9.06338028169014
"X5207",528.1,9.43448275862069
"X5208",528.2,8.40140845070423
"X5209",528.3,9.27272727272727
"X5210",528.4,8.97202797202797
"X5211",528.5,10.25
"X5212",528.6,9.44202898550725
"X5213",528.7,9.70921985815603
"X5214",528.8,11.4609929078014
"X5215",528.9,9.79865771812081
"X5216",529,9.55479452054795
"X5217",529.1,10.4620689655172
