"","depth_mm","Fe"
"X4546",462,275.80303030303
"X4547",462.1,266.439393939394
"X4548",462.2,261.540404040404
"X4549",462.3,291.025252525253
"X4550",462.4,313.954545454545
"X4551",462.5,335.666666666667
"X4552",462.6,316.590909090909
"X4553",462.7,348.90404040404
"X4554",462.8,367.328282828283
"X4555",462.9,382.323232323232
"X4556",463,436.393939393939
"X4557",463.1,465.156565656566
"X4558",463.2,483.686868686869
"X4559",463.3,438.560606060606
"X4560",463.4,409.848484848485
"X4561",463.5,338.111111111111
"X4562",463.6,325.282828282828
"X4563",463.7,334.722222222222
"X4564",463.8,301.914141414141
"X4565",463.9,287.313131313131
"X4566",464,269.707070707071
"X4567",464.1,244.853535353535
"X4568",464.2,255.409090909091
"X4569",464.3,250.99494949495
"X4570",464.4,275.848484848485
"X4571",464.5,287.742424242424
"X4572",464.6,270.449494949495
"X4573",464.7,284.843434343434
"X4574",464.8,275.939393939394
"X4575",464.9,278.050505050505
"X4576",465,259.974747474747
"X4577",465.1,264.767676767677
"X4578",465.2,255.813131313131
"X4579",465.3,234.50505050505
"X4580",465.4,245.055555555556
"X4581",465.5,264.969696969697
"X4582",465.6,258.176767676768
"X4583",465.7,239.060606060606
"X4584",465.8,241.883838383838
"X4585",465.9,285.383838383838
"X4586",466,335.707070707071
"X4587",466.1,329.257575757576
"X4588",466.2,250.515151515152
"X4589",466.3,256.828282828283
"X4590",466.4,250.176767676768
"X4591",466.5,243
"X4592",466.6,240.510101010101
"X4593",466.7,241.323232323232
"X4594",466.8,250.631313131313
"X4595",466.9,246.621212121212
"X4596",467,271.919191919192
"X4597",467.1,266.535353535354
"X4598",467.2,259.616161616162
"X4599",467.3,258.525252525253
"X4600",467.4,261.434343434343
"X4601",467.5,249.454545454545
"X4602",467.6,267.878787878788
"X4603",467.7,271.494949494949
"X4604",467.8,269.5
"X4605",467.9,273.282828282828
"X4606",468,279.40404040404
"X4607",468.1,289.671717171717
"X4608",468.2,315.590909090909
"X4609",468.3,283.782828282828
"X4610",468.4,287.722222222222
"X4611",468.5,282.636363636364
"X4612",468.6,298.318181818182
"X4613",468.7,318.510101010101
"X4614",468.8,332.106060606061
"X4615",468.9,332.838383838384
"X4616",469,358.530303030303
"X4617",469.1,362.505050505051
"X4618",469.2,355.353535353535
"X4619",469.3,370.762626262626
"X4620",469.4,400.242424242424
"X4621",469.5,421.121212121212
"X4622",469.6,435.636363636364
"X4623",469.7,465.116161616162
"X4624",469.8,480.535353535354
"X4625",469.9,501.368686868687
"X4626",470,514.030303030303
"X4627",470.1,536.949494949495
"X4628",470.2,549.99494949495
"X4629",470.3,553.606060606061
"X4630",470.4,574.99494949495
"X4631",470.5,630.424242424242
"X4632",470.6,691.540404040404
"X4633",470.7,762.722222222222
"X4634",470.8,814.666666666667
"X4635",470.9,856.090909090909
"X4636",471,893.590909090909
"X4637",471.1,936.656565656566
"X4638",471.2,950.939393939394
"X4639",471.3,990.212121212121
"X4640",471.4,1002.88383838384
"X4641",471.5,1027.88888888889
"X4642",471.6,1044.95454545455
"X4643",471.7,1067.84343434343
"X4644",471.8,1072.30303030303
"X4645",471.9,1101.31818181818
"X4646",472,1102.75252525253
"X4647",472.1,1135.44444444444
"X4648",472.2,1147.9797979798
"X4649",472.3,1155.16666666667
"X4650",472.4,1154.84343434343
"X4651",472.5,1147.42929292929
"X4652",472.6,1147.63131313131
"X4653",472.7,1130.86868686869
"X4654",472.8,1128.5202020202
"X4655",472.9,1133.5
"X4656",473,1122.77777777778
"X4657",473.1,1110.33333333333
"X4658",473.2,1129.72222222222
"X4659",473.3,1121.92929292929
"X4660",473.4,1143.43434343434
"X4661",473.5,1155.68181818182
"X4662",473.6,1149.35353535354
"X4663",473.7,1147.39393939394
"X4664",473.8,1151.33333333333
"X4665",473.9,1157.42424242424
"X4666",474,1157.73232323232
"X4667",474.1,1151.41919191919
"X4668",474.2,1148.48484848485
"X4669",474.3,1139.42929292929
"X4670",474.4,1153.88888888889
"X4671",474.5,1152.06060606061
"X4672",474.6,1134.27272727273
"X4673",474.7,1146.59595959596
"X4674",474.8,1126.35353535354
"X4675",474.9,1128.98484848485
"X4676",475,1114.20707070707
"X4677",475.1,1110.34343434343
"X4678",475.2,1107.41919191919
"X4679",475.3,1111.80303030303
"X4680",475.4,1118.09595959596
"X4681",475.5,1102.36363636364
"X4682",475.6,1089.79292929293
"X4683",475.7,1084.37373737374
"X4684",475.8,1071.06565656566
"X4685",475.9,1046.89898989899
"X4686",476,1046.14141414141
"X4687",476.1,1027.35353535354
"X4688",476.2,1022.4898989899
"X4689",476.3,998.691919191919
"X4690",476.4,977.616161616162
"X4691",476.5,951.424242424242
"X4692",476.6,940.919191919192
"X4693",476.7,877.257575757576
"X4694",476.8,844.5
"X4695",476.9,831.434343434343
"X4696",477,803.070707070707
"X4697",477.1,772.969696969697
"X4698",477.2,751.075757575758
"X4699",477.3,723.70202020202
"X4700",477.4,701.782828282828
"X4701",477.5,683.010101010101
"X4702",477.6,635.020202020202
"X4703",477.7,569.651515151515
"X4704",477.8,521
"X4705",477.9,523.358585858586
"X4706",478,469.070707070707
"X4707",478.1,464.050505050505
"X4708",478.2,461.626262626263
"X4709",478.3,450.843434343434
"X4710",478.4,454.005050505051
"X4711",478.5,396.792929292929
"X4712",478.6,359.338383838384
"X4713",478.7,374.262626262626
"X4714",478.8,365.318181818182
"X4715",478.9,357.378787878788
"X4716",479,322.015151515152
"X4717",479.1,263.676767676768
"X4718",479.2,242.939393939394
"X4719",479.3,232.919191919192
"X4720",479.4,220.924242424242
"X4721",479.5,217.267676767677
"X4722",479.6,204.616161616162
"X4723",479.7,202.919191919192
"X4724",479.8,217.767676767677
"X4725",479.9,242.040404040404
"X4726",480,207.616161616162
"X4727",480.1,191.818181818182
"X4728",480.2,224.929292929293
"X4729",480.3,196.50505050505
"X4730",480.4,178.237373737374
"X4731",480.5,185.449494949495
"X4732",480.6,220.323232323232
"X4733",480.7,236.570707070707
"X4734",480.8,285.166666666667
"X4735",480.9,353.914141414141
"X4736",481,404.383838383838
"X4737",481.1,399.570707070707
"X4738",481.2,325.181818181818
"X4739",481.3,265.959595959596
"X4740",481.4,324.494949494949
"X4741",481.5,292.707070707071
"X4742",481.6,303.792929292929
"X4743",481.7,283.60101010101
"X4744",481.8,309.267676767677
"X4745",481.9,303.747474747475
"X4746",482,280.666666666667
"X4747",482.1,264.484848484848
"X4748",482.2,258.212121212121
"X4749",482.3,266.136363636364
"X4750",482.4,279.383838383838
"X4751",482.5,353.575757575758
"X4752",482.6,376.828282828283
"X4753",482.7,525.111111111111
"X4754",482.8,560.166666666667
"X4755",482.9,647.353535353535
"X4756",483,661.464646464646
"X4757",483.1,706.277777777778
"X4758",483.2,707.49494949495
"X4759",483.3,694.767676767677
"X4760",483.4,606.651515151515
"X4761",483.5,699.318181818182
"X4762",483.6,768.742424242424
"X4763",483.7,813.257575757576
"X4764",483.8,847.691919191919
"X4765",483.9,747.49494949495
"X4766",484,747.040404040404
"X4767",484.1,642.111111111111
"X4768",484.2,625.818181818182
"X4769",484.3,549.419191919192
"X4770",484.4,505.545454545455
"X4771",484.5,478.752525252525
"X4772",484.6,453.277777777778
"X4773",484.7,442.631313131313
"X4774",484.8,419.484848484848
"X4775",484.9,461.409090909091
"X4776",485,474.80303030303
"X4777",485.1,451.873737373737
"X4778",485.2,408.757575757576
"X4779",485.3,393.636363636364
"X4780",485.4,376.383838383838
"X4781",485.5,396.616161616162
"X4782",485.6,415.191919191919
"X4783",485.7,402.484848484848
"X4784",485.8,323.656565656566
"X4785",485.9,288.015151515152
"X4786",486,302.161616161616
"X4787",486.1,267.853535353535
"X4788",486.2,269.393939393939
"X4789",486.3,292.722222222222
"X4790",486.4,304.156565656566
"X4791",486.5,272.747474747475
"X4792",486.6,265.272727272727
"X4793",486.7,255.585858585859
"X4794",486.8,312.166666666667
"X4795",486.9,366.888888888889
"X4796",487,320.823232323232
"X4797",487.1,283.737373737374
"X4798",487.2,276.20202020202
"X4799",487.3,267.51269035533
"X4800",487.4,266.540404040404
"X4801",487.5,268.353535353535
"X4802",487.6,301.787878787879
"X4803",487.7,275.090909090909
"X4804",487.8,254.59595959596
"X4805",487.9,345.39898989899
"X4806",488,403.681818181818
"X4807",488.1,372.035353535354
"X4808",488.2,331.308080808081
"X4809",488.3,334.489898989899
"X4810",488.4,387
"X4811",488.5,432.166666666667
"X4812",488.6,471.252525252525
"X4813",488.7,410.69696969697
"X4814",488.8,514.429292929293
"X4815",488.9,545.979797979798
"X4816",489,624.176767676768
"X4817",489.1,696.585858585859
"X4818",489.2,765.520202020202
"X4819",489.3,823.611111111111
"X4820",489.4,887.50505050505
"X4821",489.5,907.858585858586
"X4822",489.6,826.409090909091
"X4823",489.7,848.085858585859
"X4824",489.8,904.141414141414
"X4825",489.9,800.737373737374
"X4826",490,743.79797979798
"X4827",490.1,759.621212121212
"X4828",490.2,607.217171717172
"X4829",490.3,527.126262626263
"X4830",490.4,469.757575757576
"X4831",490.5,395.70202020202
"X4832",490.6,437.550505050505
"X4833",490.7,453.040404040404
"X4834",490.8,420.666666666667
"X4835",490.9,433.772727272727
"X4836",491,444.313131313131
"X4837",491.1,513.924242424242
"X4838",491.2,564.282828282828
"X4839",491.3,525.661616161616
"X4840",491.4,508.010101010101
"X4841",491.5,537.181818181818
"X4842",491.6,478.191919191919
"X4843",491.7,453.717171717172
"X4844",491.8,427.449494949495
"X4845",491.9,426.267676767677
"X4846",492,407.186868686869
"X4847",492.1,409.419191919192
"X4848",492.2,489.388888888889
"X4849",492.3,505.782828282828
"X4850",492.4,464.10101010101
"X4851",492.5,463.484848484848
"X4852",492.6,466.136363636364
"X4853",492.7,464.075757575758
"X4854",492.8,461.69696969697
"X4855",492.9,457.494949494949
"X4856",493,454.237373737374
"X4857",493.1,478.646464646465
"X4858",493.2,581.025252525253
"X4859",493.3,510.176767676768
"X4860",493.4,598.388888888889
"X4861",493.5,558.737373737374
"X4862",493.6,629.89898989899
"X4863",493.7,695.363636363636
"X4864",493.8,717.035353535354
"X4865",493.9,722.747474747475
"X4866",494,714.20202020202
"X4867",494.1,762.964646464646
"X4868",494.2,814.050505050505
"X4869",494.3,723.146464646465
"X4870",494.4,617.712121212121
"X4871",494.5,616.560606060606
"X4872",494.6,555.424242424242
"X4873",494.7,610.277777777778
"X4874",494.8,538.641414141414
"X4875",494.9,559.969696969697
"X4876",495,544.969696969697
"X4877",495.1,609.636363636364
"X4878",495.2,673.30303030303
"X4879",495.3,711.762626262626
"X4880",495.4,764.5
"X4881",495.5,943.974747474747
"X4882",495.6,976.833333333333
"X4883",495.7,1058.07070707071
"X4884",495.8,970.151515151515
"X4885",495.9,906.232323232323
"X4886",496,742.085858585859
"X4887",496.1,637.89898989899
"X4888",496.2,645.29797979798
"X4889",496.3,660.045454545455
"X4890",496.4,595.883838383838
"X4891",496.5,464.010101010101
"X4892",496.6,494.015151515152
"X4893",496.7,541.489898989899
"X4894",496.8,519.025252525253
"X4895",496.9,512.237373737374
"X4896",497,494.065656565657
"X4897",497.1,485.176767676768
"X4898",497.2,471.025252525253
"X4899",497.3,470.585858585859
"X4900",497.4,425.671717171717
"X4901",497.5,462.308080808081
"X4902",497.6,442.893939393939
"X4903",497.7,470.565656565657
"X4904",497.8,478.378787878788
"X4905",497.9,425.20202020202
"X4906",498,438.550505050505
"X4907",498.1,449.838383838384
"X4908",498.2,405.353535353535
"X4909",498.3,389.964646464646
"X4910",498.4,398.262626262626
"X4911",498.5,401.777777777778
"X4912",498.6,411.232323232323
"X4913",498.7,458.707070707071
"X4914",498.8,450.5
"X4915",498.9,442.424242424242
"X4916",499,441.742424242424
"X4917",499.1,460.353535353535
"X4918",499.2,494.762626262626
"X4919",499.3,494.777777777778
"X4920",499.4,506.070707070707
"X4921",499.5,503.540404040404
"X4922",499.6,489.262626262626
"X4923",499.7,479.191919191919
"X4924",499.8,484.459595959596
"X4925",499.9,494.19696969697
"X4926",500,501.166666666667
"X4927",500.1,467.868686868687
"X4928",500.2,505.611111111111
"X4929",500.3,491.823232323232
"X4930",500.4,506.454545454545
"X4931",500.5,551.883838383838
"X4932",500.6,640.570707070707
"X4933",500.7,616.459595959596
"X4934",500.8,662.106060606061
"X4935",500.9,663.161616161616
"X4936",501,730.363636363636
"X4937",501.1,794.181818181818
"X4938",501.2,716.010101010101
"X4939",501.3,749.888888888889
"X4940",501.4,778.909090909091
"X4941",501.5,750.69696969697
"X4942",501.6,759.747474747475
"X4943",501.7,714.454545454545
"X4944",501.8,722.60101010101
"X4945",501.9,694.126262626263
"X4946",502,705.742424242424
"X4947",502.1,693.358585858586
"X4948",502.2,666.131313131313
"X4949",502.3,643.984848484848
"X4950",502.4,677.681818181818
"X4951",502.5,711.131313131313
"X4952",502.6,741.636363636364
"X4953",502.7,717.873737373737
"X4954",502.8,695.20202020202
"X4955",502.9,767.39898989899
"X4956",503,767.025252525253
"X4957",503.1,759.863636363636
"X4958",503.2,735.782828282828
"X4959",503.3,762.09595959596
"X4960",503.4,720.232323232323
"X4961",503.5,725.80303030303
"X4962",503.6,704.212121212121
"X4963",503.7,648.838383838384
"X4964",503.8,616.69696969697
"X4965",503.9,641.328282828283
"X4966",504,591.065656565657
"X4967",504.1,568.277777777778
"X4968",504.2,539.979797979798
"X4969",504.3,540.777777777778
"X4970",504.4,531.89898989899
"X4971",504.5,537.868686868687
"X4972",504.6,496.550505050505
"X4973",504.7,508.323232323232
"X4974",504.8,466.676767676768
"X4975",504.9,426.90404040404
"X4976",505,448.474747474747
"X4977",505.1,456.5
"X4978",505.2,417.126262626263
"X4979",505.3,376.131313131313
"X4980",505.4,341.520202020202
"X4981",505.5,339.015151515152
"X4982",505.6,348.686868686869
"X4983",505.7,327.969696969697
"X4984",505.8,324.282828282828
"X4985",505.9,385.868686868687
"X4986",506,373.575757575758
"X4987",506.1,326.454545454545
"X4988",506.2,371.666666666667
"X4989",506.3,417.479797979798
"X4990",506.4,370.146464646465
"X4991",506.5,331.828282828283
"X4992",506.6,314.040404040404
"X4993",506.7,312.777777777778
"X4994",506.8,292.732323232323
"X4995",506.9,326.454545454545
"X4996",507,297.823232323232
"X4997",507.1,303.909090909091
"X4998",507.2,290.843434343434
"X4999",507.3,307.686868686869
"X5000",507.4,295.661616161616
"X5001",507.5,288.378787878788
"X5002",507.6,301.40404040404
"X5003",507.7,322.424242424242
"X5004",507.8,307.70202020202
"X5005",507.9,313.843434343434
"X5006",508,342.808080808081
"X5007",508.1,336.323232323232
"X5008",508.2,319.853535353535
"X5009",508.3,289.075757575758
"X5010",508.4,262.323232323232
"X5011",508.5,263.893939393939
"X5012",508.6,275.449494949495
"X5013",508.7,275.924242424242
"X5014",508.8,291.368686868687
"X5015",508.9,282.166666666667
"X5016",509,264.631313131313
"X5017",509.1,284.19696969697
"X5018",509.2,292.565656565657
"X5019",509.3,270.666666666667
"X5020",509.4,273.171717171717
"X5021",509.5,292.318181818182
"X5022",509.6,379.025252525253
"X5023",509.7,344.045454545455
"X5024",509.8,267.611111111111
"X5025",509.9,239.267676767677
"X5026",510,231.565656565657
"X5027",510.1,244.853535353535
"X5028",510.2,241.873737373737
"X5029",510.3,265.217171717172
"X5030",510.4,229.59595959596
"X5031",510.5,256.676767676768
"X5032",510.6,272.858585858586
"X5033",510.7,262.762626262626
"X5034",510.8,258.808080808081
"X5035",510.9,245.50505050505
"X5036",511,239.177664974619
"X5037",511.1,250.378787878788
"X5038",511.2,249.651515151515
"X5039",511.3,249.414141414141
"X5040",511.4,257.020202020202
"X5041",511.5,253.434343434343
"X5042",511.6,257.964646464646
"X5043",511.7,253.924242424242
"X5044",511.8,252.510101010101
"X5045",511.9,249.934343434343
"X5046",512,291.888888888889
"X5047",512.1,357.510101010101
"X5048",512.2,322.020202020202
"X5049",512.3,344.70202020202
"X5050",512.4,365.727272727273
"X5051",512.5,368.742424242424
"X5052",512.6,315.883838383838
"X5053",512.7,343.227272727273
"X5054",512.8,343.979797979798
"X5055",512.9,306.934343434343
"X5056",513,316.681818181818
"X5057",513.1,366.939393939394
"X5058",513.2,412.055555555556
"X5059",513.3,414.287878787879
"X5060",513.4,355.116161616162
"X5061",513.5,391.010101010101
"X5062",513.6,393.429292929293
"X5063",513.7,348.287878787879
"X5064",513.8,311.994949494949
"X5065",513.9,295.409090909091
"X5066",514,282.939393939394
"X5067",514.1,327.590909090909
"X5068",514.2,333.893939393939
"X5069",514.3,311.237373737374
"X5070",514.4,295.025252525253
"X5071",514.5,290.535353535354
"X5072",514.6,311.191919191919
"X5073",514.7,314.363636363636
"X5074",514.8,317.833333333333
"X5075",514.9,337.419191919192
"X5076",515,308.858585858586
"X5077",515.1,243.388888888889
"X5078",515.2,231.979797979798
"X5079",515.3,232.893939393939
"X5080",515.4,243.89898989899
"X5081",515.5,339.813131313131
"X5082",515.6,378.40404040404
"X5083",515.7,361.550505050505
"X5084",515.8,295.409090909091
"X5085",515.9,249.732323232323
"X5086",516,249.161616161616
"X5087",516.1,260.520202020202
"X5088",516.2,265.833333333333
"X5089",516.3,273.762626262626
"X5090",516.4,265.909090909091
"X5091",516.5,254.414141414141
"X5092",516.6,262.161616161616
"X5093",516.7,287.621212121212
"X5094",516.8,267.207070707071
"X5095",516.9,262.969696969697
"X5096",517,273.545454545455
