"","depth_mm","K"
"X6224",629.8,33.25
"X6225",629.9,25.875
"X6226",630,24.5625
"X6227",630.1,29.6
"X6228",630.2,28.625
"X6229",630.3,23.6666666666667
"X6230",630.4,27.3684210526316
"X6231",630.5,21.18
"X6232",630.6,33.6136363636364
"X6233",630.7,29.2830188679245
"X6234",630.8,29.1538461538462
"X6235",630.9,27.6792452830189
"X6236",631,28.9259259259259
"X6237",631.1,23.9827586206897
"X6238",631.2,24.5283018867925
"X6239",631.3,26.7017543859649
"X6240",631.4,29.1095890410959
"X6241",631.5,29.04
"X6242",631.6,27.280701754386
"X6243",631.7,24.9107142857143
"X6244",631.8,35.8571428571429
"X6245",631.9,27.9130434782609
"X6246",632,30.2428571428571
"X6247",632.1,35.6029411764706
"X6248",632.2,30.8441558441558
"X6249",632.3,31.6395348837209
"X6250",632.4,35.0277777777778
"X6251",632.5,33.84
"X6252",632.6,29.0810810810811
"X6253",632.7,33.09375
"X6254",632.8,30.6190476190476
"X6255",632.9,21.66
"X6256",633,24.304347826087
"X6257",633.1,20.0888888888889
"X6258",633.2,27.974358974359
"X6259",633.3,24.75
"X6260",633.4,29.7741935483871
"X6261",633.5,27.5666666666667
"X6262",633.6,26.4642857142857
"X6263",633.7,24.6296296296296
"X6264",633.8,18.3076923076923
"X6265",633.9,21.3333333333333
"X6266",634,21.6363636363636
"X6267",634.1,19.3333333333333
"X6268",634.2,22.9090909090909
"X6269",634.3,17.2941176470588
"X6270",634.4,23.75
"X6271",634.5,18.8461538461538
"X6272",634.6,11.7058823529412
"X6273",634.7,10.4285714285714
"X6274",634.8,15.7777777777778
"X6275",634.9,12.3333333333333
"X6276",635,7
"X6277",635.1,19.6
"X6278",635.2,16.375
"X6279",635.3,11.8571428571429
"X6280",635.4,9.88888888888889
"X6281",635.5,16.5
"X6282",635.6,14
"X6283",635.7,11.9
"X6284",635.8,13.7857142857143
"X6285",635.9,10.5625
"X6286",636,14.4516129032258
"X6287",636.1,19.4047619047619
"X6288",636.2,19.5918367346939
"X6289",636.3,23.469387755102
"X6290",636.4,22.7647058823529
"X6291",636.5,26.906976744186
"X6292",636.6,24.25
"X6293",636.7,34
"X6294",636.8,24.0869565217391
"X6295",636.9,32.1538461538462
"X6296",637,49.4615384615385
"X6297",637.1,28.5333333333333
"X6298",637.2,41
"X6299",637.3,34.75
"X6300",637.4,37.1
"X6301",637.5,29.2666666666667
"X6302",637.6,26.7142857142857
"X6303",637.7,30.8571428571429
"X6304",637.8,21.8181818181818
"X6305",637.9,48.4444444444444
"X6306",638,24.8461538461538
"X6307",638.1,33.5714285714286
"X6308",638.2,33.3636363636364
"X6309",638.3,25.875
"X6310",638.4,30.2307692307692
"X6311",638.5,28.125
"X6312",638.6,29.4666666666667
"X6313",638.7,34.5555555555556
"X6314",638.8,25.8
"X6315",638.9,31
"X6316",639,21.25
"X6317",639.1,24.125
"X6318",639.2,30.2857142857143
"X6319",639.3,58.1666666666667
"X6320",639.4,30.5714285714286
"X6321",639.5,30.8
"X6322",639.6,26.25
"X6323",639.7,37.5
"X6324",639.8,34.6666666666667
"X6325",639.9,10.75
"X6326",640,41
"X6327",640.1,60.6666666666667
"X6328",640.2,39
"X6329",640.3,42.5
"X6330",640.4,56
"X6331",640.5,91
"X6332",640.6,42
"X6333",640.7,5
"X6334",640.8,24.5
"X6335",640.9,11
"X6336",641,77
"X6337",641.1,19
"X6338",641.2,6
"X6339",641.3,NA
"X6340",641.4,NA
"X6341",641.5,NA
"X6342",641.6,57
"X6343",641.7,23
"X6344",641.8,34
"X6345",641.9,31.5
"X6346",642,46
"X6347",642.1,NA
"X6348",642.2,NA
"X6349",642.3,NA
"X6350",642.4,NA
"X6351",642.5,NA
"X6352",642.6,NA
"X6353",642.7,NA
"X6354",642.8,NA
"X6355",642.9,NA
"X6356",643,NA
"X6357",643.1,4
"X6358",643.2,6
"X6359",643.3,30
"X6360",643.4,32.5
"X6361",643.5,49
"X6362",643.6,3.5
"X6363",643.7,7
"X6364",643.8,24
"X6365",643.9,29.6666666666667
"X6366",644,43
"X6367",644.1,8
"X6368",644.2,76
"X6369",644.3,42.3333333333333
"X6370",644.4,50
"X6371",644.5,33
"X6372",644.6,121
"X6373",644.7,45
"X6374",644.8,49.5
"X6375",644.9,67.5
"X6376",645,165
"X6377",645.1,189
"X6378",645.2,15
"X6379",645.3,71
"X6380",645.4,58.4
"X6381",645.5,95.5
"X6382",645.6,44
"X6383",645.7,36.5
"X6384",645.8,55.6666666666667
"X6385",645.9,43.6666666666667
"X6386",646,73.6666666666667
"X6387",646.1,160
"X6388",646.2,129
"X6389",646.3,127.5
"X6390",646.4,137.5
"X6391",646.5,123
"X6392",646.6,181
"X6393",646.7,118.666666666667
"X6394",646.8,110
"X6395",646.9,168.333333333333
"X6396",647,115.25
"X6397",647.1,156.666666666667
"X6398",647.2,110.5
"X6399",647.3,231
"X6400",647.4,92.5
"X6401",647.5,192.666666666667
"X6402",647.6,72.25
"X6403",647.7,79.25
"X6404",647.8,67.75
"X6405",647.9,31.0555555555556
"X6406",648,35.8125
"X6407",648.1,46.7857142857143
"X6408",648.2,46.1538461538462
"X6409",648.3,31.9285714285714
"X6410",648.4,35.6
"X6411",648.5,35.7333333333333
"X6412",648.6,35.1538461538462
"X6413",648.7,35.6470588235294
"X6414",648.8,41.7272727272727
"X6415",648.9,30.5
"X6416",649,61.55
"X6417",649.1,48.125
"X6418",649.2,36.9130434782609
"X6419",649.3,45.75
"X6420",649.4,44.7586206896552
"X6421",649.5,49.9545454545455
"X6422",649.6,37.9166666666667
"X6423",649.7,48.6
"X6424",649.8,31.1363636363636
"X6425",649.9,46
"X6426",650,36.1923076923077
"X6427",650.1,54.9230769230769
"X6428",650.2,66.5714285714286
"X6429",650.3,51.5384615384615
"X6430",650.4,54.1666666666667
"X6431",650.5,56.5454545454545
"X6432",650.6,54.5333333333333
"X6433",650.7,35.6086956521739
"X6434",650.8,30.8181818181818
"X6435",650.9,35.2727272727273
"X6436",651,61
"X6437",651.1,53.475
"X6438",651.2,52.275
"X6439",651.3,49.0263157894737
"X6440",651.4,37
"X6441",651.5,52.2162162162162
"X6442",651.6,46.6176470588235
"X6443",651.7,40.7931034482759
"X6444",651.8,51.2692307692308
"X6445",651.9,62.9047619047619
"X6446",652,54.8076923076923
"X6447",652.1,59.5555555555556
"X6448",652.2,49.8
"X6449",652.3,46.85
"X6450",652.4,52.4583333333333
"X6451",652.5,63.0769230769231
"X6452",652.6,61.5833333333333
"X6453",652.7,50.7368421052632
"X6454",652.8,43
"X6455",652.9,39.75
"X6456",653,45.8
"X6457",653.1,29.3
"X6458",653.2,39.1304347826087
"X6459",653.3,64.3
"X6460",653.4,73.7857142857143
"X6461",653.5,86.6666666666667
"X6462",653.6,94.2
"X6463",653.7,91.8
"X6464",653.8,106.466666666667
"X6465",653.9,75.9444444444444
"X6466",654,79
"X6467",654.1,64.6111111111111
"X6468",654.2,68.8095238095238
"X6469",654.3,80.6666666666667
"X6470",654.4,76.8235294117647
"X6471",654.5,70.8125
"X6472",654.6,50.9473684210526
"X6473",654.7,54
"X6474",654.8,55.5
"X6475",654.9,37
"X6476",655,8
"X6477",655.1,79.5
"X6478",655.2,48.8
"X6479",655.3,29.5
"X6480",655.4,40
"X6481",655.5,29.6666666666667
"X6482",655.6,19
"X6483",655.7,33.5
"X6484",655.8,22.5
"X6485",655.9,NA
"X6486",656,NA
"X6487",656.1,17
"X6488",656.2,10
"X6489",656.3,NA
"X6490",656.4,NA
"X6491",656.5,43.5
"X6492",656.6,64
"X6493",656.7,36.6666666666667
"X6494",656.8,84
"X6495",656.9,19.5
"X6496",657,20.6
"X6497",657.1,41.4285714285714
"X6498",657.2,69.5
"X6499",657.3,145.307692307692
"X6500",657.4,175.307692307692
"X6501",657.5,152.307692307692
"X6502",657.6,163.545454545455
"X6503",657.7,131.25
"X6504",657.8,101.8
"X6505",657.9,107.142857142857
"X6506",658,121.333333333333
"X6507",658.1,61.8571428571429
"X6508",658.2,78
"X6509",658.3,60.6
"X6510",658.4,119.666666666667
"X6511",658.5,104.833333333333
"X6512",658.6,100.909090909091
"X6513",658.7,101.357142857143
"X6514",658.8,85.9333333333333
"X6515",658.9,98.5
"X6516",659,125.5
"X6517",659.1,160.25
"X6518",659.2,156.428571428571
"X6519",659.3,134.384615384615
"X6520",659.4,196.428571428571
"X6521",659.5,125.75
"X6522",659.6,94.7142857142857
"X6523",659.7,74.7142857142857
"X6524",659.8,61.6
"X6525",659.9,58.7142857142857
"X6526",660,54.8
"X6527",660.1,34
"X6528",660.2,54.25
"X6529",660.3,64.3636363636364
"X6530",660.4,55.5
"X6531",660.5,25.7272727272727
"X6532",660.6,38.4
"X6533",660.7,35
"X6534",660.8,23.1111111111111
"X6535",660.9,44.75
"X6536",661,73.5833333333333
"X6537",661.1,45.25
"X6538",661.2,62.5
"X6539",661.3,60.8181818181818
"X6540",661.4,60.1666666666667
"X6541",661.5,60.5555555555556
"X6542",661.6,41.5
"X6543",661.7,59
"X6544",661.8,65
"X6545",661.9,66.5
"X6546",662,83
"X6547",662.1,60.8571428571429
"X6548",662.2,63.875
"X6549",662.3,75.5
"X6550",662.4,54.2
"X6551",662.5,67.25
"X6552",662.6,57.3636363636364
"X6553",662.7,54.9285714285714
"X6554",662.8,62.7272727272727
"X6555",662.9,49.6153846153846
"X6556",663,52.3333333333333
"X6557",663.1,55
"X6558",663.2,53.9166666666667
"X6559",663.3,81
"X6560",663.4,61.1333333333333
"X6561",663.5,59.1764705882353
"X6562",663.6,72.125
"X6563",663.7,62.1875
"X6564",663.8,55.5789473684211
"X6565",663.9,64.1052631578947
"X6566",664,52.8260869565217
"X6567",664.1,64.7142857142857
"X6568",664.2,66.5
"X6569",664.3,66.65
"X6570",664.4,78.1111111111111
"X6571",664.5,73.2352941176471
"X6572",664.6,68.9411764705882
"X6573",664.7,62.1666666666667
"X6574",664.8,64.6875
"X6575",664.9,79.5333333333333
"X6576",665,58.4210526315789
"X6577",665.1,70.4736842105263
"X6578",665.2,61.3333333333333
"X6579",665.3,63.5454545454545
"X6580",665.4,63.05
"X6581",665.5,62.2608695652174
"X6582",665.6,79.2083333333333
"X6583",665.7,80.4347826086957
"X6584",665.8,74.0869565217391
"X6585",665.9,75.7142857142857
"X6586",666,94.9090909090909
"X6587",666.1,55.3666666666667
"X6588",666.2,61.71875
"X6589",666.3,71.7666666666667
"X6590",666.4,68.0606060606061
"X6591",666.5,72.4285714285714
"X6592",666.6,51.8541666666667
"X6593",666.7,52.5
"X6594",666.8,62.0208333333333
"X6595",666.9,59.42
"X6596",667,51.4285714285714
"X6597",667.1,48.7894736842105
"X6598",667.2,46.71875
"X6599",667.3,53.5396825396825
"X6600",667.4,51.4666666666667
"X6601",667.5,42.5735294117647
"X6602",667.6,44.469696969697
"X6603",667.7,36.1527777777778
"X6604",667.8,40.4571428571429
"X6605",667.9,38.5972222222222
"X6606",668,40.9354838709677
"X6607",668.1,33.7741935483871
"X6608",668.2,39.8064516129032
"X6609",668.3,46.7272727272727
"X6610",668.4,46.921875
"X6611",668.5,37.7704918032787
"X6612",668.6,38.3064516129032
"X6613",668.7,44.4107142857143
"X6614",668.8,39.2333333333333
"X6615",668.9,42.6885245901639
"X6616",669,45.7547169811321
"X6617",669.1,37.0714285714286
"X6618",669.2,36.1818181818182
"X6619",669.3,32.5434782608696
"X6620",669.4,36.5777777777778
"X6621",669.5,36
"X6622",669.6,36.2105263157895
"X6623",669.7,32.9268292682927
"X6624",669.8,34.0588235294118
"X6625",669.9,38.5714285714286
"X6626",670,36.5641025641026
"X6627",670.1,36.6470588235294
"X6628",670.2,29.6428571428571
"X6629",670.3,28.25
"X6630",670.4,34.8510638297872
"X6631",670.5,28.7142857142857
"X6632",670.6,38
"X6633",670.7,42.9705882352941
"X6634",670.8,30.5405405405405
"X6635",670.9,32.96875
"X6636",671,30.0666666666667
"X6637",671.1,36.75
"X6638",671.2,25.2352941176471
"X6639",671.3,9.18181818181818
"X6640",671.4,11.1666666666667
"X6641",671.5,19
"X6642",671.6,11.75
"X6643",671.7,39
"X6644",671.8,34
"X6645",671.9,NA
"X6646",672,9.5
"X6647",672.1,NA
"X6648",672.2,27.5
"X6649",672.3,125
"X6650",672.4,56
"X6651",672.5,1
"X6652",672.6,58
"X6653",672.7,NA
"X6654",672.8,65
"X6655",672.9,NA
"X6656",673,NA
"X6657",673.1,NA
"X6658",673.2,28.5
"X6659",673.3,10.5
"X6660",673.4,3
"X6661",673.5,16
"X6662",673.6,24.6
"X6663",673.7,23
"X6664",673.8,NA
"X6665",673.9,44
"X6666",674,25.6
"X6667",674.1,13.5
"X6668",674.2,7
"X6669",674.3,56.3333333333333
"X6670",674.4,28
"X6671",674.5,NA
"X6672",674.6,NA
"X6673",674.7,NA
"X6674",674.8,39
"X6675",674.9,52.5
"X6676",675,19.3333333333333
"X6677",675.1,95
"X6678",675.2,8
"X6679",675.3,29.3333333333333
"X6680",675.4,35
"X6681",675.5,90
"X6682",675.6,32
"X6683",675.7,31.2857142857143
"X6684",675.8,26.8
"X6685",675.9,42.2
"X6686",676,25.5
"X6687",676.1,42.5
"X6688",676.2,57.5
"X6689",676.3,61.6666666666667
"X6690",676.4,38.25
"X6691",676.5,57.5
"X6692",676.6,60.5
"X6693",676.7,40.3333333333333
"X6694",676.8,30.2
"X6695",676.9,73
"X6696",677,NA
"X6697",677.1,31.3333333333333
"X6698",677.2,NA
"X6699",677.3,1
"X6700",677.4,25
"X6701",677.5,95
"X6702",677.6,56
"X6703",677.7,71
"X6704",677.8,87
"X6705",677.9,33
"X6706",678,44.3333333333333
"X6707",678.1,73
"X6708",678.2,60
"X6709",678.3,50
"X6710",678.4,17.5
"X6711",678.5,58
"X6712",678.6,12.5
"X6713",678.7,47
"X6714",678.8,55.6
"X6715",678.9,81
"X6716",679,31
"X6717",679.1,80
"X6718",679.2,NA
"X6719",679.3,134
"X6720",679.4,51
"X6721",679.5,46
"X6722",679.6,31
"X6723",679.7,NA
"X6724",679.8,21.5
"X6725",679.9,NA
"X6726",680,11
"X6727",680.1,41.25
"X6728",680.2,35.5
"X6729",680.3,NA
"X6730",680.4,NA
"X6731",680.5,NA
"X6732",680.6,35
"X6733",680.7,31
"X6734",680.8,20.5
"X6735",680.9,31
"X6736",681,28.7058823529412
"X6737",681.1,42.8888888888889
"X6738",681.2,28.3076923076923
"X6739",681.3,37.5789473684211
"X6740",681.4,24.2666666666667
"X6741",681.5,18.1428571428571
"X6742",681.6,26.6
"X6743",681.7,35.625
"X6744",681.8,33
"X6745",681.9,16.2857142857143
"X6746",682,69.3333333333333
"X6747",682.1,33.6666666666667
"X6748",682.2,3
"X6749",682.3,9
"X6750",682.4,5
"X6751",682.5,19.6666666666667
"X6752",682.6,22
"X6753",682.7,14.3333333333333
"X6754",682.8,NA
"X6755",682.9,10
"X6756",683,9.5
"X6757",683.1,15.4444444444444
"X6758",683.2,14.3
"X6759",683.3,17.1111111111111
"X6760",683.4,24.1
"X6761",683.5,17.1111111111111
"X6762",683.6,17.7
"X6763",683.7,27.2352941176471
"X6764",683.8,30.2962962962963
"X6765",683.9,25
"X6766",684,23.125
"X6767",684.1,29.6428571428571
"X6768",684.2,24.5333333333333
"X6769",684.3,35.0952380952381
"X6770",684.4,22.7333333333333
"X6771",684.5,11.875
"X6772",684.6,4
"X6773",684.7,8
"X6774",684.8,15
"X6775",684.9,NA
"X6776",685,NA
"X6777",685.1,NA
"X6778",685.2,NA
"X6779",685.3,NA
"X6780",685.4,NA
"X6781",685.5,NA
"X6782",685.6,NA
"X6783",685.7,11
"X6784",685.8,26.4
"X6785",685.9,28.1428571428571
"X6786",686,19.3333333333333
"X6787",686.1,29
"X6788",686.2,29.3
"X6789",686.3,26.3076923076923
"X6790",686.4,29.6
"X6791",686.5,36.7647058823529
"X6792",686.6,33.0384615384615
"X6793",686.7,29.8518518518519
"X6794",686.8,35.6666666666667
"X6795",686.9,33.875
"X6796",687,38.125
"X6797",687.1,38.3191489361702
"X6798",687.2,34.5510204081633
"X6799",687.3,35.7941176470588
"X6800",687.4,36.2933333333333
"X6801",687.5,41.0625
"X6802",687.6,39.5862068965517
"X6803",687.7,41.5813953488372
"X6804",687.8,38.2592592592593
"X6805",687.9,36.3214285714286
"X6806",688,38.3863636363636
"X6807",688.1,38.7912087912088
"X6808",688.2,41.1333333333333
"X6809",688.3,39.1413043478261
"X6810",688.4,41.7820512820513
"X6811",688.5,42.4107142857143
"X6812",688.6,45.6666666666667
"X6813",688.7,47.8108108108108
"X6814",688.8,49.8235294117647
"X6815",688.9,42.969696969697
"X6816",689,38.9642857142857
"X6817",689.1,47.7142857142857
"X6818",689.2,38.1538461538462
"X6819",689.3,46.8095238095238
"X6820",689.4,40.3846153846154
"X6821",689.5,40.5238095238095
"X6822",689.6,39.1333333333333
"X6823",689.7,51.9230769230769
"X6824",689.8,58.8461538461538
"X6825",689.9,40.5384615384615
"X6826",690,71.75
"X6827",690.1,33.25
"X6828",690.2,38
"X6829",690.3,31.5
"X6830",690.4,60
"X6831",690.5,35.6666666666667
"X6832",690.6,97
"X6833",690.7,63.5
"X6834",690.8,74
"X6835",690.9,36.5
"X6836",691,55
"X6837",691.1,163
"X6838",691.2,51
"X6839",691.3,40.75
"X6840",691.4,87
"X6841",691.5,57.5714285714286
"X6842",691.6,44.5
"X6843",691.7,4
"X6844",691.8,11
"X6845",691.9,3
"X6846",692,13
"X6847",692.1,28
"X6848",692.2,NA
"X6849",692.3,7
"X6850",692.4,NA
"X6851",692.5,23
"X6852",692.6,NA
"X6853",692.7,9
"X6854",692.8,NA
"X6855",692.9,NA
"X6856",693,NA
"X6857",693.1,2
"X6858",693.2,24
"X6859",693.3,6
"X6860",693.4,9
"X6861",693.5,16.1
"X6862",693.6,27.8
"X6863",693.7,14.8
"X6864",693.8,17.5
"X6865",693.9,13.5
"X6866",694,18.8235294117647
"X6867",694.1,17.6190476190476
"X6868",694.2,31.3157894736842
"X6869",694.3,22.88
"X6870",694.4,25.8965517241379
"X6871",694.5,28.1363636363636
"X6872",694.6,23.9583333333333
"X6873",694.7,28.3
"X6874",694.8,35.7272727272727
"X6875",694.9,26.6470588235294
"X6876",695,26.6666666666667
"X6877",695.1,28.8
"X6878",695.2,30.0714285714286
"X6879",695.3,29.1666666666667
"X6880",695.4,26.4901960784314
"X6881",695.5,23.3518518518519
"X6882",695.6,24.2571428571429
"X6883",695.7,24.6268656716418
"X6884",695.8,24.1594202898551
"X6885",695.9,26.0151515151515
"X6886",696,26.0724637681159
"X6887",696.1,21.0933333333333
"X6888",696.2,26
"X6889",696.3,29.2903225806452
"X6890",696.4,30.3898305084746
"X6891",696.5,31.7536231884058
"X6892",696.6,32.972602739726
"X6893",696.7,26.7260273972603
"X6894",696.8,26.0689655172414
"X6895",696.9,20.9090909090909
"X6896",697,30.3035714285714
"X6897",697.1,30.2769230769231
"X6898",697.2,30.4259259259259
"X6899",697.3,29.0909090909091
"X6900",697.4,22.6071428571429
"X6901",697.5,25.9666666666667
"X6902",697.6,31.8245614035088
"X6903",697.7,30.8636363636364
"X6904",697.8,33.2380952380952
"X6905",697.9,25.8983050847458
"X6906",698,28.9333333333333
"X6907",698.1,34.7368421052632
"X6908",698.2,31.6756756756757
"X6909",698.3,33.375
"X6910",698.4,36.2972972972973
"X6911",698.5,29.0625
"X6912",698.6,26.962962962963
"X6913",698.7,27.9166666666667
"X6914",698.8,30.4285714285714
"X6915",698.9,31.4285714285714
"X6916",699,26.8
"X6917",699.1,36.7142857142857
"X6918",699.2,37
"X6919",699.3,34.7368421052632
"X6920",699.4,34.1176470588235
"X6921",699.5,32.8888888888889
"X6922",699.6,40.8666666666667
"X6923",699.7,36
"X6924",699.8,26.9285714285714
"X6925",699.9,26.2
"X6926",700,25.3333333333333
"X6927",700.1,23
"X6928",700.2,33.1666666666667
"X6929",700.3,30.5
"X6930",700.4,27.6666666666667
"X6931",700.5,38
"X6932",700.6,NA
"X6933",700.7,NA
"X6934",700.8,NA
"X6935",700.9,NA
"X6936",701,NA
"X6937",701.1,NA
"X6938",701.2,NA
"X6939",701.3,4
"X6940",701.4,NA
"X6941",701.5,NA
"X6942",701.6,NA
"X6943",701.7,NA
"X6944",701.8,NA
"X6945",701.9,NA
"X6946",702,NA
"X6947",702.1,NA
"X6948",702.2,NA
"X6949",702.3,NA
"X6950",702.4,NA
"X6951",702.5,NA
"X6952",702.6,NA
"X6953",702.7,NA
"X6954",702.8,NA
"X6955",702.9,NA
"X6956",703,33
"X6957",703.1,17.5
"X6958",703.2,7
"X6959",703.3,3
"X6960",703.4,5.5
"X6961",703.5,2
"X6962",703.6,15
"X6963",703.7,5
"X6964",703.8,24.5
"X6965",703.9,33.6666666666667
"X6966",704,38.8
"X6967",704.1,30.5
"X6968",704.2,30.6666666666667
"X6969",704.3,31.2
"X6970",704.4,18.8
"X6971",704.5,28.5
"X6972",704.6,10
"X6973",704.7,18.4
"X6974",704.8,23.3333333333333
"X6975",704.9,37
"X6976",705,17
"X6977",705.1,9
"X6978",705.2,21.5
"X6979",705.3,5
"X6980",705.4,8.5
"X6981",705.5,NA
"X6982",705.6,NA
"X6983",705.7,NA
"X6984",705.8,NA
"X6985",705.9,NA
"X6986",706,NA
"X6987",706.1,NA
"X6988",706.2,NA
"X6989",706.3,NA
"X6990",706.4,NA
"X6991",706.5,NA
"X6992",706.6,NA
"X6993",706.7,NA
"X6994",706.8,NA
"X6995",706.9,NA
"X6996",707,NA
"X6997",707.1,NA
"X6998",707.2,NA
"X6999",707.3,NA
"X7000",707.4,NA
"X7001",707.5,NA
"X7002",707.6,NA
"X7003",707.7,NA
"X7004",707.8,NA
"X7005",707.9,NA
"X7006",708,NA
"X7007",708.1,NA
"X7008",708.2,7
"X7009",708.3,13
"X7010",708.4,2
"X7011",708.5,12
"X7012",708.6,2
"X7013",708.7,NA
"X7014",708.8,NA
"X7015",708.9,NA
"X7016",709,NA
"X7017",709.1,NA
"X7018",709.2,NA
"X7019",709.3,NA
"X7020",709.4,NA
"X7021",709.5,NA
"X7022",709.6,NA
"X7023",709.7,NA
"X7024",709.8,NA
"X7025",709.9,NA
"X7026",710,NA
"X7027",710.1,NA
"X7028",710.2,NA
"X7029",710.3,NA
"X7030",710.4,9
"X7031",710.5,NA
"X7032",710.6,NA
"X7033",710.7,NA
"X7034",710.8,NA
"X7035",710.9,NA
"X7036",711,NA
"X7037",711.1,NA
"X7038",711.2,NA
"X7039",711.3,NA
"X7040",711.4,NA
"X7041",711.5,NA
"X7042",711.6,NA
"X7043",711.7,26
"X7044",711.8,NA
"X7045",711.9,NA
"X7046",712,NA
"X7047",712.1,NA
"X7048",712.2,NA
"X7049",712.3,NA
"X7050",712.4,NA
"X7051",712.5,NA
