"","depth_mm","Mn"
"X6537",661.1,129.971962616822
"X6538",661.2,127.579439252336
"X6539",661.3,129.009345794393
"X6540",661.4,126.327102803738
"X6541",661.5,122.168224299065
"X6542",661.6,114.635514018692
"X6543",661.7,114.009345794393
"X6544",661.8,115.383177570093
"X6545",661.9,115.88785046729
"X6546",662,114.429906542056
"X6547",662.1,117.429906542056
"X6548",662.2,118.214953271028
"X6549",662.3,117.373831775701
"X6550",662.4,120.168224299065
"X6551",662.5,118.719626168224
"X6552",662.6,118.261682242991
"X6553",662.7,115.859813084112
"X6554",662.8,117.373831775701
"X6555",662.9,119.392523364486
"X6556",663,119.878504672897
"X6557",663.1,121.411214953271
"X6558",663.2,117.747663551402
"X6559",663.3,122.009345794393
"X6560",663.4,118.906542056075
"X6561",663.5,122.523364485981
"X6562",663.6,123.934579439252
"X6563",663.7,122.177570093458
"X6564",663.8,121.626168224299
"X6565",663.9,132.869158878505
"X6566",664,132.775700934579
"X6567",664.1,133.803738317757
"X6568",664.2,138.906542056075
"X6569",664.3,135.168224299065
"X6570",664.4,136.757009345794
"X6571",664.5,132.626168224299
"X6572",664.6,136.878504672897
"X6573",664.7,134.626168224299
"X6574",664.8,141.411214953271
"X6575",664.9,143.093457943925
"X6576",665,146.271028037383
"X6577",665.1,148.88785046729
"X6578",665.2,151.981308411215
"X6579",665.3,149.691588785047
"X6580",665.4,149.028037383178
"X6581",665.5,153.523364485981
"X6582",665.6,154.607476635514
"X6583",665.7,157.897196261682
"X6584",665.8,167.205607476636
"X6585",665.9,170.794392523364
"X6586",666,166.102803738318
"X6587",666.1,172.635514018692
"X6588",666.2,176.869158878505
"X6589",666.3,182.009345794393
"X6590",666.4,182.897196261682
"X6591",666.5,183.747663551402
"X6592",666.6,181.934579439252
"X6593",666.7,185.803738317757
"X6594",666.8,178.252336448598
"X6595",666.9,172.869158878505
"X6596",667,179.981308411215
"X6597",667.1,182.289719626168
"X6598",667.2,183.906542056075
"X6599",667.3,200.476635514019
"X6600",667.4,200.140186915888
"X6601",667.5,201.915887850467
"X6602",667.6,207.467289719626
"X6603",667.7,208.81308411215
"X6604",667.8,206.878504672897
"X6605",667.9,203.869158878505
"X6606",668,199.317757009346
"X6607",668.1,204.084112149533
"X6608",668.2,199.803738317757
"X6609",668.3,199.96261682243
"X6610",668.4,183.953271028037
"X6611",668.5,188.158878504673
"X6612",668.6,190.345794392523
"X6613",668.7,188.214953271028
"X6614",668.8,189.065420560748
"X6615",668.9,189.915887850467
"X6616",669,188.757009345794
"X6617",669.1,184.710280373832
"X6618",669.2,182
"X6619",669.3,178.345794392523
"X6620",669.4,177.439252336449
"X6621",669.5,179.738317757009
"X6622",669.6,179.598130841122
"X6623",669.7,181.065420560748
"X6624",669.8,181.121495327103
"X6625",669.9,174.121495327103
"X6626",670,171.224299065421
"X6627",670.1,173.065420560748
"X6628",670.2,172.626168224299
"X6629",670.3,171.607476635514
"X6630",670.4,173.981308411215
"X6631",670.5,179.971962616822
"X6632",670.6,182.607476635514
"X6633",670.7,185.373831775701
"X6634",670.8,195.598130841122
"X6635",670.9,188.934579439252
"X6636",671,192.457943925234
"X6637",671.1,187.607476635514
"X6638",671.2,190.766355140187
"X6639",671.3,189.747663551402
"X6640",671.4,178.345794392523
"X6641",671.5,175.981308411215
"X6642",671.6,163.85046728972
"X6643",671.7,154.056074766355
"X6644",671.8,149.495327102804
"X6645",671.9,149.831775700935
"X6646",672,147.841121495327
"X6647",672.1,144.242990654206
"X6648",672.2,143.663551401869
"X6649",672.3,140.841121495327
"X6650",672.4,146.514018691589
"X6651",672.5,145.355140186916
"X6652",672.6,141.327102803738
"X6653",672.7,126.766355140187
"X6654",672.8,119.214953271028
"X6655",672.9,120.158878504673
"X6656",673,121.056074766355
"X6657",673.1,120.158878504673
"X6658",673.2,121.85046728972
"X6659",673.3,122.570093457944
"X6660",673.4,121.392523364486
"X6661",673.5,122.327102803738
"X6662",673.6,122.457943925234
"X6663",673.7,127.392523364486
"X6664",673.8,125.009345794393
"X6665",673.9,126.401869158879
"X6666",674,131.570093457944
"X6667",674.1,134.588785046729
"X6668",674.2,139.383177570093
"X6669",674.3,152.280373831776
"X6670",674.4,162.233644859813
"X6671",674.5,162.345794392523
"X6672",674.6,168.719626168224
"X6673",674.7,168.626168224299
"X6674",674.8,177.626168224299
"X6675",674.9,176.934579439252
"X6676",675,174.85046728972
"X6677",675.1,155.448598130841
"X6678",675.2,149.841121495327
"X6679",675.3,147.532710280374
"X6680",675.4,152.953271028037
"X6681",675.5,151.177570093458
"X6682",675.6,150.672897196262
"X6683",675.7,156.906542056075
"X6684",675.8,160.719626168224
"X6685",675.9,158.158878504673
"X6686",676,153.663551401869
"X6687",676.1,155.448598130841
"X6688",676.2,156.336448598131
"X6689",676.3,162.654205607477
"X6690",676.4,162.14953271028
"X6691",676.5,160.009345794393
"X6692",676.6,164.663551401869
"X6693",676.7,164.214953271028
"X6694",676.8,161.728971962617
"X6695",676.9,157.299065420561
"X6696",677,152.551401869159
"X6697",677.1,150.96261682243
"X6698",677.2,152.775700934579
"X6699",677.3,155.158878504673
"X6700",677.4,158.102803738318
"X6701",677.5,160
"X6702",677.6,160.523364485981
"X6703",677.7,159.822429906542
"X6704",677.8,163.934579439252
"X6705",677.9,166.476635514019
"X6706",678,170.523364485981
"X6707",678.1,169.990654205607
"X6708",678.2,174.943925233645
"X6709",678.3,170.364485981308
"X6710",678.4,167.88785046729
"X6711",678.5,164.747663551402
"X6712",678.6,166.682242990654
"X6713",678.7,169.457943925234
"X6714",678.8,169.233644859813
"X6715",678.9,164.289719626168
"X6716",679,169.710280373832
"X6717",679.1,168.747663551402
"X6718",679.2,168.345794392523
"X6719",679.3,176.570093457944
"X6720",679.4,178.663551401869
"X6721",679.5,173.644859813084
"X6722",679.6,172.420560747664
"X6723",679.7,175.084112149533
"X6724",679.8,177.121495327103
"X6725",679.9,174.214953271028
"X6726",680,174.841121495327
"X6727",680.1,179.859813084112
"X6728",680.2,180.794392523364
"X6729",680.3,182.009345794393
"X6730",680.4,174.990654205607
"X6731",680.5,170.682242990654
"X6732",680.6,173.093457943925
"X6733",680.7,171.906542056075
"X6734",680.8,171.084112149533
"X6735",680.9,173.598130841122
"X6736",681,176.130841121495
"X6737",681.1,176.551401869159
"X6738",681.2,170.719626168224
"X6739",681.3,168.261682242991
"X6740",681.4,167.869158878505
"X6741",681.5,168.766355140187
"X6742",681.6,169.196261682243
"X6743",681.7,170.971962616822
"X6744",681.8,177.14953271028
"X6745",681.9,180.514018691589
"X6746",682,175.429906542056
"X6747",682.1,174.626168224299
"X6748",682.2,171.383177570093
"X6749",682.3,164.588785046729
"X6750",682.4,170.831775700935
"X6751",682.5,171.327102803738
"X6752",682.6,176.345794392523
"X6753",682.7,172.14953271028
"X6754",682.8,168.261682242991
"X6755",682.9,163.233644859813
"X6756",683,161.485981308411
"X6757",683.1,168.794392523364
"X6758",683.2,169.747663551402
"X6759",683.3,169.598130841122
"X6760",683.4,171.747663551402
"X6761",683.5,171.570093457944
"X6762",683.6,166.214953271028
"X6763",683.7,173.542056074766
"X6764",683.8,172.672897196262
"X6765",683.9,171.168224299065
"X6766",684,171.205607476636
"X6767",684.1,172.271028037383
"X6768",684.2,173.990654205607
"X6769",684.3,175.205607476636
"X6770",684.4,175.719626168224
"X6771",684.5,174.177570093458
"X6772",684.6,178.196261682243
"X6773",684.7,176.579439252336
"X6774",684.8,179.271028037383
"X6775",684.9,182.570093457944
"X6776",685,187.392523364486
"X6777",685.1,187.102803738318
"X6778",685.2,190.130841121495
"X6779",685.3,190.093457943925
"X6780",685.4,184.373831775701
"X6781",685.5,189.616822429907
"X6782",685.6,186.85046728972
"X6783",685.7,189.551401869159
"X6784",685.8,185.467289719626
"X6785",685.9,189.07476635514
"X6786",686,189.065420560748
"X6787",686.1,184.018691588785
"X6788",686.2,187.710280373832
"X6789",686.3,188.719626168224
"X6790",686.4,187.616822429907
"X6791",686.5,192.616822429907
"X6792",686.6,197.224299065421
"X6793",686.7,196.878504672897
"X6794",686.8,194.644859813084
"X6795",686.9,193.775700934579
"X6796",687,192.18691588785
"X6797",687.1,192.934579439252
"X6798",687.2,197.065420560748
"X6799",687.3,204.822429906542
"X6800",687.4,211.598130841122
"X6801",687.5,211.794392523364
"X6802",687.6,216.439252336449
"X6803",687.7,215.420560747664
"X6804",687.8,215.700934579439
"X6805",687.9,215.457943925234
"X6806",688,219.859813084112
"X6807",688.1,216.11214953271
"X6808",688.2,218.485981308411
"X6809",688.3,217.700934579439
"X6810",688.4,212.196261682243
"X6811",688.5,207.420560747664
"X6812",688.6,196.803738317757
"X6813",688.7,194.96261682243
"X6814",688.8,191.121495327103
"X6815",688.9,188.327102803738
"X6816",689,189.990654205607
"X6817",689.1,192.88785046729
"X6818",689.2,180.280373831776
"X6819",689.3,172
"X6820",689.4,179.92523364486
"X6821",689.5,183.373831775701
"X6822",689.6,192.233644859813
"X6823",689.7,185.411214953271
"X6824",689.8,172.233644859813
"X6825",689.9,181.700934579439
"X6826",690,185.943925233645
"X6827",690.1,177.570093457944
"X6828",690.2,170.373831775701
"X6829",690.3,167.943925233645
"X6830",690.4,162.710280373832
"X6831",690.5,173.355140186916
"X6832",690.6,170.11214953271
"X6833",690.7,161.373831775701
"X6834",690.8,158.046728971963
"X6835",690.9,145.915887850467
"X6836",691,149.897196261682
"X6837",691.1,150.794392523364
"X6838",691.2,148.85046728972
"X6839",691.3,147.878504672897
"X6840",691.4,153.467289719626
"X6841",691.5,158.196261682243
"X6842",691.6,157.224299065421
"X6843",691.7,159.429906542056
"X6844",691.8,151.224299065421
"X6845",691.9,151.738317757009
"X6846",692,151.551401869159
"X6847",692.1,145.803738317757
"X6848",692.2,146.635514018692
"X6849",692.3,150.261682242991
"X6850",692.4,151.644859813084
"X6851",692.5,153.07476635514
"X6852",692.6,160.869158878505
"X6853",692.7,162.429906542056
"X6854",692.8,160.158878504673
"X6855",692.9,160.775700934579
"X6856",693,161.242990654206
"X6857",693.1,156.841121495327
"X6858",693.2,159.672897196262
"X6859",693.3,161.728971962617
"X6860",693.4,162.158878504673
"X6861",693.5,164.383177570093
"X6862",693.6,160.542056074766
"X6863",693.7,163.345794392523
"X6864",693.8,160.953271028037
"X6865",693.9,164.682242990654
"X6866",694,161.514018691589
"X6867",694.1,163.457943925234
"X6868",694.2,164.579439252336
"X6869",694.3,165.915887850467
"X6870",694.4,170.224299065421
"X6871",694.5,170.682242990654
"X6872",694.6,168.457943925234
"X6873",694.7,170.457943925234
"X6874",694.8,176.336448598131
"X6875",694.9,176.364485981308
"X6876",695,175.177570093458
"X6877",695.1,181.046728971963
"X6878",695.2,180.177570093458
"X6879",695.3,179.504672897196
"X6880",695.4,190.990654205607
"X6881",695.5,197.570093457944
"X6882",695.6,207.130841121495
"X6883",695.7,213.373831775701
"X6884",695.8,212.598130841122
"X6885",695.9,211.271028037383
"X6886",696,211.971962616822
"X6887",696.1,212.96261682243
"X6888",696.2,214.084112149533
"X6889",696.3,212.196261682243
"X6890",696.4,210.682242990654
"X6891",696.5,209.065420560748
"X6892",696.6,206.775700934579
"X6893",696.7,209.981308411215
"X6894",696.8,205.663551401869
"X6895",696.9,208.504672897196
"X6896",697,206.672897196262
"X6897",697.1,204.626168224299
"X6898",697.2,200.261682242991
"X6899",697.3,198.616822429907
"X6900",697.4,203.663551401869
"X6901",697.5,203.168224299065
"X6902",697.6,203.196261682243
"X6903",697.7,194.710280373832
"X6904",697.8,194.728971962617
"X6905",697.9,196.635514018692
"X6906",698,189.85046728972
"X6907",698.1,183.990654205607
"X6908",698.2,183.869158878505
"X6909",698.3,181.121495327103
"X6910",698.4,182.785046728972
"X6911",698.5,176.242990654206
"X6912",698.6,179.644859813084
"X6913",698.7,180.345794392523
"X6914",698.8,178.317757009346
"X6915",698.9,176.560747663551
"X6916",699,173.663551401869
"X6917",699.1,156.448598130841
"X6918",699.2,149.785046728972
"X6919",699.3,147.85046728972
"X6920",699.4,139.233644859813
"X6921",699.5,136.934579439252
"X6922",699.6,134.81308411215
"X6923",699.7,132.411214953271
"X6924",699.8,129.07476635514
"X6925",699.9,124.85046728972
"X6926",700,117.467289719626
"X6927",700.1,115.859813084112
"X6928",700.2,111.663551401869
"X6929",700.3,117.214953271028
"X6930",700.4,114.878504672897
"X6931",700.5,110.915887850467
"X6932",700.6,110.242990654206
"X6933",700.7,107.719626168224
"X6934",700.8,107.392523364486
"X6935",700.9,104.906542056075
"X6936",701,107.915887850467
"X6937",701.1,105.719626168224
"X6938",701.2,101.299065420561
"X6939",701.3,98.0280373831776
"X6940",701.4,102.570093457944
"X6941",701.5,102.691588785047
"X6942",701.6,100.355140186916
"X6943",701.7,107.345794392523
"X6944",701.8,109.373831775701
"X6945",701.9,112.803738317757
"X6946",702,115.588785046729
"X6947",702.1,115.448598130841
"X6948",702.2,107.588785046729
"X6949",702.3,108.121495327103
"X6950",702.4,101.03738317757
"X6951",702.5,100.056074766355
"X6952",702.6,104.383177570093
"X6953",702.7,104.467289719626
"X6954",702.8,107.514018691589
"X6955",702.9,108.953271028037
"X6956",703,105.841121495327
"X6957",703.1,103.07476635514
"X6958",703.2,98.196261682243
"X6959",703.3,100.271028037383
"X6960",703.4,98.8971962616822
"X6961",703.5,102.205607476636
"X6962",703.6,104.355140186916
"X6963",703.7,102.336448598131
"X6964",703.8,109.102803738318
"X6965",703.9,109.467289719626
"X6966",704,110.317757009346
"X6967",704.1,113.81308411215
"X6968",704.2,118.009345794393
"X6969",704.3,118.336448598131
"X6970",704.4,120.934579439252
"X6971",704.5,119.831775700935
"X6972",704.6,117.775700934579
"X6973",704.7,120.560747663551
"X6974",704.8,125.878504672897
"X6975",704.9,126.009345794393
"X6976",705,129.869158878505
"X6977",705.1,131.130841121495
"X6978",705.2,140.990654205607
"X6979",705.3,147.336448598131
"X6980",705.4,148.738317757009
"X6981",705.5,156.616822429907
"X6982",705.6,145.943925233645
"X6983",705.7,134.485981308411
"X6984",705.8,122.485981308411
"X6985",705.9,126.915887850467
"X6986",706,113.299065420561
"X6987",706.1,109.392523364486
"X6988",706.2,113.92523364486
"X6989",706.3,119.81308411215
"X6990",706.4,111.822429906542
"X6991",706.5,111.439252336449
"X6992",706.6,113.841121495327
"X6993",706.7,105.953271028037
"X6994",706.8,111.056074766355
"X6995",706.9,113.485981308411
"X6996",707,110.514018691589
"X6997",707.1,99.9252336448598
"X6998",707.2,100.719626168224
"X6999",707.3,98.8130841121495
"X7000",707.4,97.5700934579439
"X7001",707.5,98.6635514018692
"X7002",707.6,97.9252336448598
"X7003",707.7,98.3084112149533
"X7004",707.8,100.542056074766
"X7005",707.9,105.261682242991
"X7006",708,107.570093457944
"X7007",708.1,107.822429906542
"X7008",708.2,113.457943925234
"X7009",708.3,113.485981308411
"X7010",708.4,114.130841121495
"X7011",708.5,110.084112149533
"X7012",708.6,106.803738317757
"X7013",708.7,105.009345794393
"X7014",708.8,105.065420560748
"X7015",708.9,103.233644859813
"X7016",709,107.345794392523
"X7017",709.1,110.943925233645
"X7018",709.2,111.102803738318
"X7019",709.3,111
"X7020",709.4,104.242990654206
"X7021",709.5,112.81308411215
"X7022",709.6,110.205607476636
"X7023",709.7,108.18691588785
"X7024",709.8,105.121495327103
"X7025",709.9,98.1401869158879
"X7026",710,92.7663551401869
"X7027",710.1,98.4672897196262
"X7028",710.2,106.570093457944
"X7029",710.3,110.81308411215
"X7030",710.4,110.429906542056
"X7031",710.5,102.140186915888
"X7032",710.6,91.9065420560748
"X7033",710.7,90.8785046728972
"X7034",710.8,91.1214953271028
"X7035",710.9,95.6168224299065
"X7036",711,89.6635514018692
"X7037",711.1,91.1028037383178
"X7038",711.2,91.6915887850467
"X7039",711.3,97.6822429906542
"X7040",711.4,98.7943925233645
"X7041",711.5,103.467289719626
"X7042",711.6,109.728971962617
"X7043",711.7,114.130841121495
"X7044",711.8,108.710280373832
"X7045",711.9,107.373831775701
"X7046",712,107.869158878505
"X7047",712.1,103.130841121495
"X7048",712.2,97.9252336448598
"X7049",712.3,95.9719626168224
"X7050",712.4,97.1028037383178
"X7051",712.5,97.981308411215
"X7052",712.6,98.0747663551402
"X7053",712.7,94.3084112149533
"X7054",712.8,91.7570093457944
"X7055",712.9,93.3084112149533
"X7056",713,94.8411214953271
"X7057",713.1,95.3457943925234
"X7058",713.2,97.1028037383178
"X7059",713.3,97.3177570093458
"X7060",713.4,94.1214953271028
"X7061",713.5,91.785046728972
"X7062",713.6,87.8691588785047
"X7063",713.7,86.4859813084112
"X7064",713.8,82.8785046728972
"X7065",713.9,81.2990654205608
"X7066",714,78.5514018691589
"X7067",714.1,79.4672897196262
"X7068",714.2,80.3644859813084
"X7069",714.3,81.9532710280374
"X7070",714.4,86.4766355140187
"X7071",714.5,84.2616822429907
"X7072",714.6,85.6542056074766
"X7073",714.7,78.6168224299065
"X7074",714.8,79.6728971962617
